mmr,kills,deaths,assists,kda,gold_per_min,xp_per_min,last_hits,denies,lane_efficiency_pct,duration,level,hero_damage,tower_damage,hero_healing,stuns,tower_kills,neutral_kills,courier_kills,purchase_tpscroll,purchase_ward_observer,purchase_ward_sentry,purchase_gem,purchase_rapier,pings,throw,comeback,stomp,loss,actions_per_min,account_id,wins,losses,games_played,rating
2150.0,12.694230769230769,6.830769230769231,11.573076923076925,3.9134615384615374,522.6653846153846,635.4826923076922,205.57115384615383,15.230769230769232,64.73239436619717,2369.323076923077,21.975,30162.622641509435,3301.7735849056603,340.21383647798734,36.099046829577475,1.4225352112676055,55.676056338028175,0.08450704225352113,7.056338028169013,1.4285714285714286,1.5,1.0,0.0,16.34328358208955,3417.677419354838,2512.9,18273.575,15061.90322580645,293.2112676056338,290793448,1,1,2,997.86
1966.0,8.356857523302264,8.4034620505992,15.71105193075899,2.8175765645805586,380.6271637816245,511.8189081225033,109.37416777629828,4.854860186418108,45.28571428571429,2497.398135818908,20.640479360852197,20779.441136671176,1573.3680649526386,879.1975642760488,33.827629165999994,0.6714285714285714,33.75714285714286,0.014285714285714284,8.971428571428572,7.4375,5.607142857142856,1.0,0.0,57.542857142857144,3053.1951219512193,2793.310344827586,21449.44827586207,20678.90243902439,272.6857142857143,301203744,1,1,2,997.86
4766.0,5.161073825503356,5.691275167785236,10.859060402684564,3.0872483221476514,439.9597315436242,541.0402684563759,158.80536912751674,8.778523489932885,65.47857142857143,1908.96644295302,18.436241610738254,16809.8322147651,1538.818791946309,774.8859060402684,30.26799180357142,0.8214285714285714,43.235714285714295,0.07857142857142857,7.8102189781021885,6.0,6.0,0.0,0.0,11.823008849557526,2396.876404494382,2258.392156862745,11980.254901960783,11680.61797752809,224.4142857142857,44282162,46,70,119,906.907
4384.0,4.8722109533468565,8.020283975659229,12.178498985801218,1.9695740365111565,338.69979716024335,399.1440162271805,92.97971602434076,5.683569979716023,41.22077922077922,2371.521298174442,16.797160243407706,10664.021857923495,658.8579234972677,744.1530054644809,36.354854529870146,0.2077922077922078,16.506493506493506,0.012987012987012988,9.051948051948052,10.808219178082194,14.594202898550725,1.0,0.0,29.02631578947368,2220.5686274509803,2513.269230769231,14701.692307692307,12347.705882352939,265.5064935064935,102158434,46,70,69,906.907
1987.0,9.824130879345603,6.337423312883437,12.740286298568508,3.9488752556237214,550.8006134969326,633.8946830265849,230.59100204498975,11.621676891615538,66.33333333333333,2389.886503067485,22.34355828220859,26083.614124872056,3028.0532241555784,595.8485158648925,27.80833849125,0.8958333333333334,92.04166666666669,0.0625,8.229166666666666,4.428571428571429,9.0,1.0,1.0,27.31868131868132,2461.086206896552,2712.7105263157896,18839.763157894737,12769.586206896553,159.34375,340801694,46,70,69,906.907
4782.0,8.566265060240964,5.569879518072289,10.389156626506024,3.4301204819277107,542.4795180722891,573.2903614457831,217.7397590361446,7.869879518072289,75.33333333333333,2226.9156626506024,19.538554216867468,15145.984337349397,2305.390361445783,325.2626506024096,27.464168754938267,1.2469135802469136,72.67901234567901,0.061728395061728385,6.987421383647798,1.8387096774193548,5.5555555555555545,1.0,1.0,24.993197278911573,2055.978021978022,2201.0704225352115,11070.239436619719,11659.186813186812,159.54320987654322,287858366,46,70,56,906.907
4724.0,6.382239382239383,7.539575289575289,13.488416988416988,2.591698841698842,384.4633204633205,446.6496138996139,123.75965250965253,4.3677606177606165,40.467741935483865,2482.218146718147,18.086872586872584,12380.285039370081,974.7937007874016,690.540157480315,26.7549124032258,0.20967741935483872,10.403225806451612,0.06451612903225806,7.135593220338983,9.655172413793103,12.0,1.0,0.0,8.98,2758.777777777778,1916.6538461538464,9866.346153846154,10889.722222222224,200.7258064516129,138542375,46,70,50,906.907
4679.0,7.281364190012179,7.732034104750304,10.918392204628502,2.1753958587088915,383.7661388550548,446.8380024360536,119.28258221680878,3.406820950060901,43.596774193548384,2526.591961023142,18.241169305724725,11494.58561151079,1070.3496402877697,390.7568345323741,29.314859870967737,0.25806451612903225,21.79032258064516,0.14516129032258066,8.711864406779661,4.723404255319148,5.682926829268293,1.3333333333333333,0.0,20.3728813559322,2758.777777777778,2267.730769230769,9487.576923076924,10889.722222222224,234.70967741935485,191602783,46,70,50,906.907
4395.0,7.92,4.16,7.6,3.36,486.68,592.72,218.76,14.76,69.45833333333333,2033.68,18.32,21105.16,2530.88,605.52,16.6195693625,1.0,80.16666666666667,0.5416666666666666,5.8181818181818175,0.0,1.0,0.0,0.0,15.63157894736842,4245.117647058823,1876.857142857143,10741.142857142857,9272.235294117647,245.875,168452467,46,70,22,906.907
3597.0,6.649890590809628,7.603938730853391,11.88402625820569,2.24507658643326,417.074398249453,453.1334792122538,148.835886214442,6.562363238512035,72.6842105263158,2492.251641137856,18.273522975929982,12446.295154185022,1644.6960352422907,382.56607929515417,32.80580405263157,1.368421052631579,73.94736842105263,0.0,7.315789473684211,0.0,0.0,0.0,0.0,19.263157894736842,2594.857142857143,1701.4,15989.4,13329.142857142857,140.0,136891448,46,70,12,906.907
3691.0,6.764971751412428,7.3242937853107355,13.657627118644069,2.751412429378531,387.2011299435029,455.5830508474577,120.20903954802259,5.924293785310733,78.0,2571.501694915254,18.633898305084745,11541.28163265306,956.1918367346941,561.3408163265306,42.42091258888889,1.1111111111111112,79.33333333333333,0.0,7.888888888888888,0.0,1.0,0.0,0.0,14.111111111111109,4400.833333333333,-53.66666666666666,19545.0,15577.833333333336,218.77777777777774,147480469,46,70,2,906.907
5071.0,7.171465545131025,6.36735684244581,12.365577483015207,3.3322549336784215,433.8754448398577,471.12245228081525,137.80329990294402,8.181979941766418,55.920823160097655,2244.0401164671625,18.177612423164025,15575.416039156626,2246.2660015060237,705.7001129518072,28.821488305471892,1.7816997943797122,87.35743660041125,0.14941740918437285,8.032426778242677,5.6275,6.16,1.0952380952380951,1.1538461538461535,89.02162162162163,2066.724928366762,2161.975,20977.340789473685,20564.82593123209,231.15706447187932,144753713,2,8,10,943.342
4804.0,10.131401137980085,5.172297297297297,11.191322901849217,4.759423897581792,531.4615931721195,604.9589260312945,211.2752489331437,9.40273826458037,68.12942366026289,2279.0933499288767,21.39402560455192,27163.000536384767,2965.134632576435,400.0155551582335,39.625240221228474,1.6056480080685829,127.63489662128087,0.08522440746343922,7.228160328879754,2.467549668874172,5.072538860103627,1.0178571428571428,1.0,38.886492039034415,2377.4637537239323,2373.874871794872,20893.715897435897,19858.521350546176,146.82803832576903,346530048,2,8,10,943.342
5209.0,10.1182173573104,7.499296325254106,12.692572322126663,3.0916340891321346,519.1085222830336,583.9887412040658,206.43846755277562,9.595621579358873,65.14928992033252,2343.778420641126,20.990930414386238,24629.035632931987,3093.2082655385616,565.6640091116174,38.326633174540994,1.479296066252588,59.14182194616978,0.08178053830227744,8.452738053714683,5.296218487394958,6.957037037037038,1.0277777777777777,1.4666666666666666,52.76277116864941,2748.054094665665,2338.1316293929717,20634.012779552715,19672.020285499624,122.91914305459572,197087037,2,8,3,943.342
4343.0,7.0482200647249185,8.106148867313916,13.1042071197411,2.639482200647249,445.7003236245954,526.0330097087378,163.13462783171522,9.70032362459547,54.87433510638298,2305.083171521036,20.28220064724919,19611.79695595855,2591.6373056994817,1806.9290803108806,26.913853385439467,1.5602649006622518,174.8317880794702,0.2490066225165563,8.467333333333332,6.715142428785608,6.976923076923077,1.0956521739130434,1.0,72.06403269754769,2506.669700910273,2428.5492577597847,21401.91228070176,20780.691807542258,272.7900662251656,391012572,2,8,1,943.342
4239.0,9.789473684210526,3.3157894736842106,12.26315789473684,6.684210526315789,526.7894736842105,604.0263157894736,244.8947368421053,14.157894736842106,82.04347826086956,2178.342105263158,20.34210526315789,27527.763157894737,3201.921052631579,248.76315789473685,49.25867516782609,1.6956521739130437,97.08695652173913,0.043478260869565216,7.227272727272727,1.5789473684210529,1.25,0.0,0.0,35.95652173913044,2695.6666666666665,467.35294117647067,22741.64705882353,15906.166666666664,234.91304347826087,397485418,6,4,10,1027.33
4223.0,6.0,4.548387096774194,16.193548387096776,5.241935483870968,409.4193548387097,498.01612903225805,147.67741935483872,9.790322580645162,66.82222222222222,2236.9193548387093,19.0,16667.83870967742,1474.532258064516,1319.8225806451612,35.65271192,0.6,41.48888888888889,0.13333333333333333,7.9767441860465125,3.0,3.6,1.0,0.0,43.17777777777778,3438.9411764705883,816.5357142857142,22940.92857142857,14198.176470588234,164.82222222222222,356582118,6,4,10,1027.33
4498.0,9.469901292923677,5.881968580564437,12.05199499513416,4.239121367996663,507.7875712498262,556.4102599749757,211.63408869734462,10.655359377172251,62.63174114021572,2372.6253301821216,20.571527874322253,21333.505021520803,2808.6979116849993,345.51538338912803,26.67694435493638,1.5407483341875958,88.376217324449,0.04561763198359815,7.7859375,4.946091644204851,5.936102236421725,1.0704225352112675,1.2222222222222223,51.594679186228475,2770.223204419889,2326.7377990430623,21906.11100478469,19122.83314917127,147.12051282051286,231450441,6,4,10,1027.33
4196.0,6.52411575562701,9.552411575562699,15.29967845659164,2.1138263665594854,390.703536977492,474.2578778135048,111.82186495176849,6.832154340836013,39.48428835489835,2447.3646302250804,19.949196141479103,18199.085051546397,1843.3427835051543,1257.4497422680413,39.11431469415129,0.6512915129151291,20.105166051660518,0.04243542435424354,9.926199261992618,11.26021505376344,11.36241610738255,1.0909090909090908,0.0,33.350844277673545,2952.3,2207.6456953642387,23083.201986754964,19708.94583333333,143.6439114391144,355323596,6,4,10,1027.33
4358.0,7.397645271553362,7.0315229775920995,14.70338017470566,3.151158374477782,445.7580706418534,535.808583364983,162.96012153437144,13.527914925939992,51.56465517241379,2374.2628180782376,20.646790733004178,20502.404556166537,1950.354673998429,1420.8919874312646,43.237947003913106,0.8060344827586207,39.044181034482754,0.06896551724137931,7.472252448313384,5.743380855397148,6.832134292565947,1.1578947368421053,1.0,45.94754098360656,2746.019522776573,2891.1584582441114,20190.942184154173,19372.032537960957,151.13254310344828,116857444,6,4,10,1027.33
4178.0,7.685714285714287,7.6,12.939285714285715,2.8589285714285717,423.4678571428572,468.58392857142854,121.62678571428572,4.5910714285714285,50.7079646017699,2350.3767857142857,18.62857142857143,16243.636697247704,1330.1853211009175,550.2477064220184,26.865267684956514,1.008695652173913,35.11304347826087,0.052173913043478265,6.845454545454547,6.705882352941178,7.454545454545454,1.0,1.0,34.846153846153854,1620.4590163934427,1942.0740740740741,20428.703703703704,23440.377049180326,185.1304347826087,191961565,7,6,13,1039.82
4457.0,8.788373860182372,7.295972644376899,12.9669452887538,3.0566109422492405,459.79407294832833,533.1394376899697,162.3506838905775,9.125,57.52637362637361,2303.795212765957,19.880699088145896,22108.757702548497,2097.040319513123,857.332445796881,32.79620584122901,1.0361842105263157,36.87609649122807,0.0800438596491228,8.298773690078036,5.641095890410958,6.4930555555555545,1.0327868852459017,1.0,46.54333333333334,2560.0172786177104,2806.378619153675,18580.30066815145,19041.142548596108,272.46162280701753,259214493,7,6,13,1039.82
3830.0,10.476083286437817,7.9853685987619585,13.086662915025325,2.9656724817107483,491.55768148565005,606.671918964547,205.0151941474395,19.96004501969612,60.812807881773395,2417.5886325267306,22.030951041080474,28022.90659025788,3245.816045845272,574.0928366762178,34.09464854098038,1.5490196078431373,79.86274509803921,0.07352941176470587,8.06532663316583,2.3582089552238807,3.071428571428572,0.0,1.0,100.56930693069307,2943.9666666666667,3069.043859649122,17084.622807017542,17141.722222222223,233.15196078431373,490042891,7,6,13,1039.82
4452.0,4.0625,8.0,14.3125,1.5625,240.8125,335.3125,25.75,2.625,40.0,2451.0,14.875,12240.1875,733.5625,1670.1875,28.9363751,0.21428571428571427,5.642857142857142,0.0,8.076923076923077,8.384615384615385,12.076923076923075,0.0,0.0,25.461538461538463,2119.0,2433.285714285714,14672.0,14841.142857142857,284.85714285714283,908739194,7,6,13,1039.82
5186.0,10.641005498821679,6.106834249803613,11.245875883739199,4.098193244304793,530.2568735271013,662.2835820895523,220.12333071484682,10.274941084053417,67.0297520661157,2176.745483110762,21.719560094265514,27090.3616,3352.8816,410.5496,41.59504867068817,1.367986798679868,86.23927392739273,0.14026402640264027,7.353242320819112,3.2321981424148607,4.4851485148514865,1.25,1.0,31.70166666666667,2766.7773851590105,2321.7770897832816,16904.229102167184,15440.413427561838,252.41914191419139,861969551,7,6,13,1039.82
3246.0,9.03560371517028,6.6160990712074295,12.126934984520126,3.4682662538699685,478.0874613003096,610.8637770897833,178.24458204334366,9.91640866873065,63.210702341137115,2192.406346749226,21.018575851393187,24525.317583268785,2868.143299767622,448.70023237800166,36.22038095456004,1.07,59.55333333333334,0.043333333333333335,8.42517006802721,4.350993377483444,5.446969696969697,1.0588235294117647,1.0,49.75250836120402,2536.931972789116,2047.0784313725492,18314.222222222223,17264.2925170068,226.2133333333333,928254011,2,1,3,1017.94
4539.0,7.00679012345679,5.962345679012346,15.750617283950618,3.932716049382716,426.8709876543209,543.5697530864197,157.00246913580247,4.7938271604938265,52.48439821693908,2279.405555555556,20.396913580246913,20663.56373762376,1611.7085396039606,1136.2840346534656,37.338406485005976,0.7077151335311572,45.19139465875371,0.04451038575667656,6.935143288084466,7.523076923076923,8.319034852546919,1.1044776119402986,1.25,36.00603318250377,2357.571875,2693.21186440678,17226.237288135595,18470.753125,170.60089020771514,457967646,2,1,3,1017.94
6536.0,9.30047664442326,7.289609151572926,12.410867492850336,2.9714013346043853,487.32335557673963,545.5572926596759,167.6097235462345,8.345662535748332,61.16244493392071,2219.9176358436607,19.927550047664443,20326.775783783785,2370.331243243243,413.1418378378377,33.11572441070981,1.2520638414969731,45.55255916345625,0.10126582278481013,9.501930501930502,5.8939130434782605,8.597200622083982,1.053763440860215,1.0,77.63836824696803,2452.848518111965,2263.2298342541435,19886.45745856353,19883.352360043908,200.43653421633556,143213147,6,21,25,911.153
5702.0,11.976835879743714,5.3297190734351885,9.353868900936424,4.555446032528339,603.8496796451453,674.4110399211435,237.27353376047319,16.276490882207984,74.81739130434781,2005.9778215869887,21.187777230162638,28721.029150197628,4152.574110671937,354.92045454545456,28.72401415276884,1.8034610630407912,73.74165636588381,0.07787391841779975,8.947302383939775,1.8445378151260503,4.4444444444444455,1.0,1.0,44.10834371108344,2579.0342105263157,2000.4312354312353,16720.759906759908,15755.355263157895,297.22373300370833,857500404,6,21,20,911.153
5551.0,7.523569794050343,6.077803203661327,13.004576659038902,3.6306636155606413,480.9473684210528,555.9592677345538,195.60732265446225,8.224713958810069,55.77005347593583,2294.2233409610985,20.736384439359266,23014.82417582417,2816.266025641026,633.8978937728938,31.924607409839574,1.0267379679144386,51.54545454545455,0.08021390374331551,7.229946524064172,6.235955056179775,11.851351351351349,1.2142857142857142,0.0,14.093023255813955,1750.7319587628863,2487.4666666666667,18840.166666666668,18905.0,103.82352941176471,316126139,6,21,9,911.153
5702.0,9.916202007328339,4.470288354309384,12.391429026605065,5.880356858371834,551.1331846423451,591.3539907599171,210.0358451489565,16.00254898837024,67.69749518304431,2162.211247411184,20.733630715309857,22636.544958677685,4484.272231404959,550.6940495867768,22.712770829059753,1.8691049085659288,48.22425409047161,0.032723772858517804,7.126815101645692,3.4256756756756763,4.899280575539568,1.1,1.0,44.907856450048506,2187.555555555556,1415.8133748055986,21655.732503888026,17712.101010101007,343.61308950914344,313352773,6,21,8,911.153
6063.0,9.660940609615588,5.4855975699172514,12.511155336755,4.561642400754164,475.59620823295273,525.5344087147795,150.75646800041898,4.0262909814601455,47.884417808219176,2298.414475751545,19.167591913690163,17389.254545454547,1843.7794545454547,536.2138181818182,29.407796756881247,0.688135593220339,23.886440677966103,0.07288135593220339,6.8384013900955685,7.740554156171283,6.8523878437047765,1.0822784810126582,1.5,17.228860294117652,2248.1827309236946,1677.2900763358778,20664.441221374047,18020.967871485944,191.5579399141631,110228930,6,21,7,911.153
6616.0,7.278419626301527,6.170874340322349,11.661817144487236,3.307302809870204,500.5875766652404,521.3169305377264,202.73270574811008,9.494722578804737,66.54373884213211,2180.160319497932,18.926472685779487,18641.717855283707,2705.835918792296,732.8350858927641,25.576029025309712,1.6076591427846818,112.49556175500886,0.07760588384478823,7.212160082093381,5.5840386940749696,7.3698468786808,1.075,1.2142857142857142,83.73739174732552,2292.455852156057,2000.6985957873621,18278.912738214643,17646.70636550308,272.0545270098909,104401209,6,21,7,911.153
6053.0,10.087328767123287,3.616438356164384,13.782534246575347,7.789383561643835,512.0376712328766,624.5410958904108,176.90582191780825,12.63527397260274,60.62222222222222,2075.3116438356165,20.89383561643836,24305.303082191782,4061.989726027397,659.7123287671233,48.64360020730154,1.4825396825396826,41.06349206349206,0.028571428571428567,7.94888178913738,4.974193548387096,5.394495412844035,1.0303030303030305,0.0,31.822222222222226,2808.625,1927.4410256410254,19855.092307692306,15936.791666666664,195.64761904761903,155946464,6,21,7,911.153
4733.0,7.784899635036496,7.979014598540147,12.378193430656935,2.4851733576642334,466.45620437956205,542.4422901459855,168.74452554744525,9.743841240875911,52.489736070381234,2275.0980839416056,20.073220802919707,19097.653917910447,2039.33302238806,651.1161380597015,33.78908802296785,0.8991228070175439,49.307017543859644,0.07748538011695906,8.330860534124628,7.019607843137255,7.034324942791763,1.064516129032258,1.0,43.58737151248165,2730.704225352113,2417.006079027356,16914.468085106382,16584.59718309859,131.24561403508773,223114754,6,21,6,911.153
4917.0,8.088850174216027,6.205574912891986,11.421602787456449,3.3109756097560976,425.49912891986077,504.030487804878,164.73606271777,9.527003484320558,52.65333333333334,2441.0635888501747,19.371080139372822,18897.464765100667,1811.7818791946308,418.6879194630872,39.00852668069445,1.0921052631578947,50.03947368421053,0.05263157894736842,8.0,8.655172413793103,13.275862068965518,1.25,0.0,22.8,1935.1212121212118,2608.7906976744184,22298.116279069767,20767.90909090909,285.5131578947368,98321555,6,21,2,911.153
4219.0,6.0,8.333333333333334,3.333333333333333,0.6666666666666666,361.0,524.3333333333334,133.66666666666666,11.0,52.66666666666666,1736.333333333333,17.666666666666668,27123.66666666667,17.333333333333332,0.0,3.0354273333333333,0.0,16.333333333333332,0.0,2.6666666666666665,2.0,2.0,0.0,0.0,12.0,-103.33333333333331,0.0,0.0,37016.0,133.0,1031568985,0,1,1,984.0
4219.0,0.6666666666666666,8.333333333333334,4.666666666666667,0.3333333333333333,178.0,310.0,36.333333333333336,1.6666666666666667,30.0,1736.333333333333,13.0,6720.666666666668,0.0,0.0,17.730346666666666,0.0,0.0,0.0,4.0,3.5,7.0,0.0,0.0,3.0,-103.33333333333331,0.0,0.0,37016.0,134.66666666666666,241471609,0,1,1,984.0
4219.0,0.3333333333333333,8.333333333333334,5.333333333333333,0.0,222.33333333333331,297.3333333333333,70.33333333333333,5.666666666666668,33.0,1736.333333333333,13.0,6125.666666666668,34.333333333333336,393.33333333333326,25.742420000000003,0.3333333333333333,7.0,0.0,3.6666666666666665,4.0,12.0,0.0,0.0,36.0,-103.33333333333331,0.0,0.0,37016.0,214.66666666666663,843475240,0,1,1,984.0
3510.0,0.0,2.0,1.0,0.0,99.5,109.5,20.0,1.5,34.0,2139.5,4.5,1623.5,13.5,141.5,20.36235,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,27794.0,118.0,876625641,0,1,1,986.749
3510.0,0.5,4.0,1.5,0.0,87.5,111.5,5.0,2.5,31.0,2139.5,4.5,2494.5,0.0,215.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,27794.0,153.0,191034523,0,1,1,986.749
2996.0,6.204702627939142,8.49792531120332,14.420470262793913,2.3540802213001384,370.0207468879668,521.4633471645919,109.95988934993083,5.79253112033195,38.92,2428.869986168741,20.80359612724758,18932.707352941172,1205.9544117647058,1524.9558823529412,54.23017419399999,0.56,25.48,0.08,6.333333333333332,10.31578947368421,12.916666666666664,1.0,0.0,53.97916666666666,3171.65625,2025.555555555556,16395.5,16609.625,137.18,406335490,0,1,1,986.749
3790.0,6.667251975417032,8.274802458296751,15.198419666374011,2.6180860403863044,398.96224758560135,497.6128182616329,125.70500438981564,11.425812115891132,46.19205298013246,2403.0588235294117,20.04916593503073,20568.64605734767,1763.4632616487454,929.4112903225806,26.84380932263158,0.8519736842105263,36.57236842105263,0.08223684210526316,6.843333333333334,8.329545454545455,9.935135135135138,1.125,0.0,15.756849315068493,2594.467105263158,3186.065789473684,19572.30921052632,19337.105263157893,123.49013157894736,163060139,0,1,1,986.749
4334.0,10.357142857142858,5.868541033434651,10.601823708206688,3.7697568389057747,527.9954407294833,641.1413373860182,211.95592705167167,15.50303951367781,67.01709401709402,2121.408054711246,20.98480243161094,26583.109077040426,2767.4645308924487,630.8893974065599,39.55607149636458,1.1141396933560477,78.94378194207836,0.04599659284497445,8.20446735395189,2.897058823529412,5.0068027210884365,1.0,1.1428571428571428,49.01721170395869,2135.7090301003345,2317.958333333333,16864.940972222223,16136.64882943144,149.7717206132879,848010288,0,1,1,986.749
3849.0,10.953727506426738,8.428277634961441,11.573264781491003,2.7383033419023137,481.61645244215936,618.959383033419,185.18817480719795,9.724421593830334,62.13135593220339,2388.188688946016,21.797943444730077,28656.335668103453,3020.5948275862074,311.36907327586215,36.05132974233051,1.597457627118644,76.9957627118644,0.059322033898305086,7.6906779661016955,3.643564356435644,4.6455696202531644,1.0,1.0,60.887445887445885,3144.0747663551397,3227.8062015503874,16755.271317829458,16678.70093457944,161.58474576271186,344785821,6,2,7,1052.98
6878.0,7.299051787016777,6.7819110138584975,11.709700948212983,3.2436177972283007,449.7016776075857,473.4522246535376,135.35156819839534,4.577680525164113,53.25338491295938,2143.3749088256745,17.23486506199854,12580.628424657534,1225.3938356164385,627.6763698630137,41.81933542021025,0.8822393822393823,34.405405405405396,0.10038610038610038,8.806201550387597,6.888135593220339,6.092050209205022,1.1607142857142858,1.0,40.11451942740286,2421.7791666666667,2650.199275362319,23017.38768115942,22355.90833333333,207.76162790697674,176486370,17,12,1,1083.3
4015.0,10.108540540540538,8.527351351351351,10.89145945945946,2.6086486486486486,484.01059459459464,576.4642162162163,178.07394594594598,8.061837837837839,66.04450757575758,2346.285189189189,20.971243243243247,28742.90191740413,3032.1183628318586,353.4723451327434,26.951075884317603,1.392249527410208,99.320415879017,0.07750472589792061,8.867046533713198,2.9424083769633507,3.092592592592593,1.0,1.125,36.87536514118793,2886.9653061224485,2167.426056338028,18784.822183098597,17093.928571428572,269.80340264650283,147802566,2,2,4,1000.7
3560.0,5.638412772951398,6.860295844094857,13.619863817797606,2.946701103545433,361.59497534632544,439.1397041559052,93.15050481333648,5.930265320497769,38.02894356005789,2359.529232214135,18.034515144400093,13176.924797531816,1523.6185885075201,777.4535287311993,40.19729517767303,0.541907514450867,12.791907514450868,0.1069364161849711,9.232116788321168,11.56578947368421,13.813874788494074,1.087719298245614,0.0,17.793462109955424,3081.3610223642168,2566.5172413793107,18125.774535809018,17268.21086261981,190.00144927536232,115064179,2,2,4,1000.7
4170.0,11.858577405857739,5.281171548117156,12.196652719665275,5.5748953974895405,512.9104602510462,628.9497907949791,190.70711297071134,16.558995815899582,65.36853448275862,2228.5874476987447,21.509623430962343,27851.871320437338,3423.5273338940287,342.9688814129521,28.301206579267234,1.5172413793103448,58.487068965517246,0.07758620689655173,7.8362445414847155,3.4535519125683063,5.204301075268816,1.0,1.0,118.46120689655173,3596.666666666666,2122.492125984252,19062.035433070865,16764.733333333334,341.26077586206895,445310646,0,2,4,969.469
3965.0,10.683760683760683,5.512820512820514,11.675213675213676,4.594017094017094,525.3247863247864,640.8461538461537,217.04914529914532,15.412393162393162,62.78571428571429,2210.99358974359,21.538461538461537,27682.863247863246,4522.726495726496,470.45726495726495,29.95544756190476,1.3095238095238095,68.8690476190476,0.10714285714285714,7.698795180722891,4.393939393939394,6.478260869565218,0.0,0.0,117.9404761904762,3263.3111111111107,2973.48717948718,17629.82051282051,18606.62222222222,325.64285714285717,980505305,0,2,4,969.469
3753.0,9.272727272727273,8.090909090909092,9.272727272727273,2.0,469.8181818181818,559.5454545454545,195.8181818181818,9.090909090909092,53.6,2097.818181818182,20.272727272727273,24087.454545454544,1841.2727272727273,11.363636363636365,51.71317075200001,0.8,36.2,0.2,7.6,2.0,3.5,0.0,0.0,34.0,2810.0,699.0,44094.0,14680.25,347.8,1051447975,0,2,4,969.469
3194.0,3.692307692307693,7.0,9.153846153846152,2.0769230769230766,342.0,392.92307692307685,98.84615384615385,7.0769230769230775,50.625,1859.2307692307693,15.538461538461537,9287.8,610.2,1198.4,8.82267011875,0.625,20.875,0.375,4.75,6.333333333333332,12.0,0.0,0.0,7.0,237.16666666666663,349.5,33608.5,18527.0,238.375,170341462,0,2,4,969.469
4090.0,11.720086393088552,8.817278617710581,10.708855291576674,2.5429805615550762,506.35075593952484,600.5896328293736,195.26479481641468,11.465658747300214,67.6003861003861,2337.016846652268,21.41036717062635,26043.622894168468,2088.17969762419,216.23066954643627,30.605476682649893,1.1310211946050095,55.919075144508675,0.06936416184971098,8.926640926640928,2.3157894736842106,3.761904761904762,1.3333333333333333,1.625,51.67766990291262,3512.701886792453,2246.216535433071,19570.23622047244,18257.203773584904,326.89595375722536,358091609,0,2,4,969.469
5726.0,7.8873786407767,4.425242718446602,8.94757281553398,4.372815533980583,552.5572815533982,637.9961165048544,249.7572815533981,16.440776699029126,69.04972375690608,1892.3009708737866,20.409708737864076,21700.2375249501,5607.736526946109,334.8682634730539,14.363049416917816,2.0794520547945203,104.74794520547943,0.15616438356164386,5.648093841642228,2.5036496350364965,4.866666666666666,1.0,1.0,15.183098591549294,2064.938271604938,1519.0197044334975,15613.221674876848,14516.72839506173,341.53698630136984,1022132848,0,1,2,985.351
5163.0,7.568748393729119,7.8350038550501155,13.058853765098947,2.438190696479054,414.23798509380623,491.7103572346441,125.67951683371885,6.7273194551529185,52.54619364375461,2279.2094577229504,18.691595990747878,17862.443585077344,1694.239763421292,891.1228389444949,32.95170079030603,0.9416974169741698,42.23321033210332,0.24132841328413285,8.597915115413254,6.4013333333333335,7.398884239888424,1.1304347826086956,1.0,24.19210722263589,2609.89082278481,2094.803324099723,17277.839335180055,16865.79430379747,227.79600886917962,126212417,0,1,2,985.351
5406.0,9.877246888923027,5.989399293286219,11.950530035335689,4.030880319557537,524.0130588416039,581.2439698878476,191.48102627131664,10.252419726532494,62.40465309513917,2280.238899984637,20.506683054232603,20626.456220357533,2637.592666909887,442.1039766508574,35.523790166791365,1.3800248653128886,57.94073767094903,0.14173228346456693,7.451070978580429,4.7654411764705875,6.40696686491079,1.1296296296296295,1.0,74.6332078628189,2931.9653078924543,2034.9753968253967,19908.45555555556,16724.509106678233,226.92990460389882,144870306,0,1,2,985.351
5625.0,5.3486590038314175,8.21072796934866,13.203065134099615,2.0651340996168583,367.4521072796935,489.93103448275866,109.39846743295021,3.819923371647509,42.636,2172.264367816092,18.931034482758623,16303.229885057473,801.8582375478927,841.0421455938698,43.399625236239984,0.41200000000000003,38.452,0.132,8.350806451612902,5.831521739130435,8.182481751824819,1.0833333333333333,0.0,13.404255319148936,3097.8813559322034,3691.916666666666,9742.651515151516,10377.957627118643,211.26,841811466,89,85,173,1086.72
5293.0,9.897470950102527,5.669856459330144,11.494873547505126,4.135338345864661,580.133971291866,670.0437457279562,251.20369104579632,12.524948735475053,71.0989010989011,2138.903622693096,21.669172932330827,26773.251892635926,4089.203028217481,428.88093599449417,38.230231504670336,1.3598901098901102,82.60439560439559,0.08241758241758243,8.024930747922436,2.367816091954023,3.0847457627118646,1.0,0.0,24.065281899109788,2808.36312849162,3044.518918918919,14353.156756756754,13553.715083798885,209.02472527472526,373706861,89,85,167,1086.72
